movieCd,rank,audiAcc,movieNm,movieNmEn,openDt,genre1,genre2,genre3,audits,image_url,userRating,link
20183007,9,25172,거미줄에 걸린 소녀,THE GIRL IN THE SPIDER’S WEB,20181128.0,액션,스릴러,범죄,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1618/161868_P24_151256.jpg,7.84,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161868
20182966,10,20419,투 프렌즈,TWO TAILS,20181129.0,애니메이션,어드벤처,범죄,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1791/179138_P01_151818.jpg,4.51,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179138
20183050,5,298402,번 더 스테이지: 더 무비,Burn the Stage: the Movie,20181115.0,기타,어드벤처,범죄,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1763/176354_P13_150227.jpg,9.31,https://movie.naver.com/movie/bi/mi/basic.nhn?code=176354
20182935,8,71407,출국,Unfinished,20181114.0,드라마,어드벤처,범죄,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1864/186453_P03_141045.jpg,0.0,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186453
20182669,9,24325,툴리,TULLY,20181122.0,드라마,어드벤처,범죄,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1546/154653_P12_102646.jpg,8.89,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154653
20186822,10,48910,너의 췌장을 먹고 싶어,I want to eat your pancreas,20181115.0,애니메이션,드라마,범죄,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1753/175318_P15_105507.jpg,8.19,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175318
20170513,5,445625,동네사람들,Ordinary People,20181107.0,액션,스릴러,범죄,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1666/166610_P58_154049.jpg,5.28,https://movie.naver.com/movie/bi/mi/basic.nhn?code=166610
20189869,10,15745,해피 투게더,Happy Together,20181115.0,드라마,코미디,범죄,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164147_P46_165808.jpg,7.46,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164147
20174981,5,1588443,창궐,Rampant,20181025.0,사극,액션,범죄,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1604/160487_P48_113750.jpg,5.05,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160487
20010291,6,259733,해리포터와 마법사의 돌,Harry Potter And The Socrerers Stone,20011213.0,가족,판타지,범죄,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/0306/30688_P28_142632.jpg,9.23,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30688
20179006,7,55997,여곡성,The Wrath,20181108.0,공포(호러),미스터리,범죄,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1717/171750_P05_173050.jpg,4.18,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171750
20181404,8,211233,벽 속에 숨은 마법시계,The house with a clock in its walls,20181031.0,판타지,공포(호러),미스터리,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164155_P03_122329.jpg,6.0,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164155
20180523,9,458917,스타 이즈 본,A Star Is Born,20181009.0,드라마,멜로/로맨스,미스터리,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168050_P19_100458.jpg,9.16,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168050
20182693,10,21400,구스범스: 몬스터의 역습,Goosebumps 2: Haunted Halloween,20181107.0,판타지,어드벤처,미스터리,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1728/172819_P01_163303.jpg,7.33,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172819
20180987,6,90492,할로윈,Halloween,20181031.0,공포(호러),어드벤처,미스터리,청소년관람불가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1708/170879_P03_161546.jpg,6.3,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170879
20179189,7,3777611,암수살인,Dark Figure of Crime,20181003.0,범죄,드라마,미스터리,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1671/167105_P28_103614.jpg,8.32,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167105
20189067,8,710780,미쓰백,Miss Baek,20181011.0,드라마,드라마,미스터리,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1553/155356_P29_104216.jpg,9.1,https://movie.naver.com/movie/bi/mi/basic.nhn?code=155356
20182403,10,147806,크레이지 리치 아시안,Crazy Rich Asians,20181025.0,멜로/로맨스,코미디,미스터리,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168047_P06_140254.jpg,7.03,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168047
20186321,3,630470,퍼스트맨,First Man,20181018.0,SF,드라마,미스터리,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168058_P18_101211.jpg,6.96,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168058
20177221,5,3851409,베놈,Venom,20181003.0,액션,SF,스릴러,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168058_P18_101211.jpg,10.0,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119428
20189123,10,486038,곰돌이 푸 다시 만나 행복해,Christopher Robin,20181003.0,어드벤처,SF,스릴러,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168023_P15_161116.jpg,8.95,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168023
20176122,7,5413370,안시성,The Great Battle,20180919.0,사극,액션,스릴러,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1635/163533_P99_105455.jpg,7.99,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163533
20184678,8,29890,배반의 장미,Too Hot to Die,20181018.0,코미디,액션,스릴러,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174807_P19_111000.jpg,5.31,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174807
20187521,9,25631,펭귄 하이웨이,Penguin Highway,20181018.0,애니메이션,어드벤처,판타지,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1773/177381_P01_144141.jpg,6.61,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177381
20180628,10,12152,액슬,A-X-L,20181018.0,액션,어드벤처,판타지,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1674/167481_P05_145414.jpg,6.98,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167481
20180770,7,34822,다이노 어드벤처2: 육해공 공룡 대백과,Planet Dinosaur,20181009.0,애니메이션,액션,가족,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1784/178402_P16_115047.jpg,5.15,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178402
20189462,8,83846,셜록 놈즈,Sherlock Gnomes,20181003.0,애니메이션,코미디,가족,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1586/158620_P19_101107.jpg,8.51,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158620
20177308,9,1953273,협상,THE NEGOTIATION,20180919.0,범죄,코미디,가족,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164106_P16_135532.jpg,7.32,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164106
20188661,10,21620,에브리데이,EVERY DAY,20181011.0,멜로/로맨스,코미디,가족,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1708/170824_P15_182407.jpg,7.56,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170824
20172204,6,2066465,명당,FENGSHUI,20180919.0,사극,코미디,가족,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1629/162981_P72_153440.jpg,7.05,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162981
20167903,7,439910,원더풀 고스트,THE SOUL-MATE,20180926.0,코미디,드라마,범죄,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1521/152156_P76_134247.jpg,6.62,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152156
20189262,9,1007366,더 넌,The Nun,20180919.0,공포(호러),드라마,범죄,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168049_P02_145901.jpg,6.67,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168049
20188304,7,151054,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,Yo-Kai Watch 4,20180920.0,애니메이션,드라마,범죄,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1704/170496_P19_142149.jpg,8.84,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170496
20180167,9,42980,에그엔젤 코코밍: 두근두근 핼러윈 파티,,20180922.0,애니메이션,드라마,범죄,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1784/178426_P18_102633.jpg,5.33,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178426
20189746,10,35688,극장판 뽀잉: 슈퍼 변신의 비밀,"Boing, The Secret of Super Transformation",20180920.0,애니메이션,드라마,범죄,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1784/178445_P01_100308.jpg,8.98,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178445
20156554,6,702096,물괴,Monstrum,20180912.0,액션,사극,범죄,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1329/132996_P35_100121.jpg,4.8,https://movie.naver.com/movie/bi/mi/basic.nhn?code=132996
20153446,8,2812226,너의 결혼식,On Your Wedding Day,20180822.0,멜로/로맨스,사극,범죄,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1406/140652_P38_143110.jpg,8.4,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140652
20188581,10,169814,더 프레데터,The Predator,20180912.0,SF,액션,스릴러,청소년관람불가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127335_P10_172314.jpg,5.79,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127335
20189362,5,178153,업그레이드,UPGRADE,20180906.0,액션,액션,스릴러,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1746/174626_P11_140653.jpg,9.03,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174626
20177537,6,760945,상류사회,High Society,20180829.0,드라마,액션,스릴러,청소년관람불가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1720/172010_P10_141651.jpg,4.24,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172010
20181942,7,2280120,맘마미아!2,MAMMA MIA! HERE WE GO AGAIN,20180808.0,뮤지컬,액션,스릴러,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164115_P50_104521.jpg,8.96,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164115
20186202,8,12264813,신과함께-인과 연,Along with the Gods: The Last 49 Days,20180801.0,판타지,드라마,스릴러,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167697_P01_113354.jpg,7.71,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167697
20179101,9,4968325,공작,The Spy Gone North,20180808.0,드라마,드라마,스릴러,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1536/153687_P54_102718.jpg,6.84,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153687
20170670,8,2512159,목격자,The Witness,20180815.0,스릴러,드라마,스릴러,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1483/148304_P01_104814.jpg,10.0,https://movie.naver.com/movie/bi/mi/basic.nhn?code=148304
20189261,9,41977,어드리프트:우리가 함께한 바다,ADRIFT,20180906.0,멜로/로맨스,드라마,스릴러,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1727/172768_P23_140008.jpg,8.73,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172768
20187647,10,258016,나를 차버린 스파이,The Spy Who Dumped Me,20180822.0,액션,코미디,스릴러,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167602_P09_101816.jpg,7.94,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167602
20181181,9,6567099,미션 임파서블: 폴아웃,Mission:Impossible- Fallout,20180725.0,액션,스릴러,스릴러,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154222_P07_114856.jpg,9.12,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154222
20139221,10,3262924,그래비티,Gravity,20131017.0,SF,드라마,스릴러,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1809/180901_P01_161910.jpg,0.0,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180901
20184802,7,1023630,몬스터 호텔 3,Hotel Transylvania 3: A Monster Vacation,20180808.0,애니메이션,코미디,가족,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1696/169643_P26_103310.jpg,8.59,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169643
20183584,8,515536,메가로돈,The Meg,20180815.0,액션,공포(호러),SF,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152661_P02_173353.jpg,5.85,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152661
20187657,10,51350,마일22,Mile22,20180823.0,액션,어드벤처,스릴러,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1714/171499_P38_160259.jpg,7.41,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171499
20187641,8,138640,극장판 도라에몽: 진구의 보물섬,Doraemon the Movie: Nobita's Treasure Island,20180815.0,애니메이션,SF,어드벤처,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1721/172118_P13_110330.jpg,8.78,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172118
20187427,9,377257,명탐정 코난 : 제로의 집행인,Detective Conan: Zero the Enforcer,20180808.0,애니메이션,SF,어드벤처,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1730/173019_P30_150613.jpg,9.05,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173019
20186501,10,854230,극장판 헬로카봇 : 백악기 시대,Hello Carbot the Movie: The Cretaceous Period,20180801.0,애니메이션,SF,어드벤처,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1757/175727_P08_154401.jpg,9.23,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175727
20183361,8,2998015,인크레더블 2,INCREDIBLES 2,20180718.0,애니메이션,액션,어드벤처,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1369/136990_P27_140604.jpg,9.23,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136990
20185242,9,667879,신비아파트: 금빛 도깨비와 비밀의 동굴,The Haunted House: The Secret of the Cave,20180725.0,애니메이션,판타지,어드벤처,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174805_P12_100714.jpg,8.72,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174805
20186121,10,123887,어느 가족,SHOPLIFTERS,20180726.0,드라마,판타지,어드벤처,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1721/172174_P20_110537.jpg,9.2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172174
20170942,6,891308,인랑,ILLANG : THE WOLF BRIGADE,20180725.0,SF,액션,어드벤처,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1099/109906_P00_103901.jpg,3.85,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109906
20180522,9,5444801,앤트맨과 와스프,Ant-Man and the Wasp,20180704.0,액션,어드벤처,SF,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1443/144330_P05_110325.jpg,8.62,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144330
20185341,10,3188405,마녀,The Witch : Part 1. The Subversion,20180627.0,미스터리,액션,SF,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1866/186657_P01_113547.jpg,3.77,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186657
20181443,7,999978,스카이스크래퍼,skyscraper,20180711.0,액션,스릴러,SF,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1603/160375_P06_173757.jpg,7.61,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160375
20188042,9,136885,독전: 익스텐디드 컷,,20180718.0,범죄,액션,SF,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1581/158178_P57_114234.jpg,7.53,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158178
20186001,10,63047,신은 죽지 않았다 3: 어둠 속의 빛,God's Not Dead: A Light in Darkness,20180719.0,드라마,액션,SF,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1723/172344_P10_103439.jpg,8.35,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172344
20185621,6,64950,호텔 아르테미스,Hotel Artemis,20180718.0,액션,범죄,SF,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168030_P17_104131.jpg,6.49,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168030
20180282,7,212507,속닥속닥,The Whispering,20180713.0,공포(호러),미스터리,SF,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1720/172003_P28_111928.jpg,5.07,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172003
20184845,8,306647,미드나잇 선,Midnight Sun,20180621.0,멜로/로맨스,미스터리,SF,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143416_P10_111257.jpg,8.8,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143416
20174369,9,480256,변산,Sunset in My Hometown,20180704.0,드라마,미스터리,SF,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164151_P53_104626.jpg,7.65,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164151
20178161,6,3132986,탐정: 리턴즈,The Accidental Detective 2: In Action,20180613.0,코미디,범죄,SF,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159892_P42_111355.jpg,8.4,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159892
20172469,8,310759,허스토리,Herstory,20180627.0,드라마,범죄,SF,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1677/167787_P31_113629.jpg,9.29,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167787
20185001,9,124908,빅샤크: 매직체인지,Happy Little Submarine : MagicBox of Time,20180627.0,애니메이션,범죄,SF,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1753/175365_P12_104946.jpg,6.98,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175365
20182564,10,24419,"오늘 밤, 로맨스 극장에서",Color Me True,20180711.0,판타지,멜로/로맨스,SF,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1708/170859_P13_113709.jpg,8.42,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170859
20179086,6,5644952,쥬라기 월드: 폴른 킹덤,JURASSIC WORLD: FALLEN KINGDOM,20180606.0,액션,어드벤처,SF,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154285_P41_135031.jpg,8.01,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154285
20184721,7,208131,시카리오: 데이 오브 솔다도,Sicario: Day of the Soldado,20180627.0,액션,범죄,드라마,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152680_P03_101446.jpg,8.42,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152680
20184903,9,1326792,오션스8,Ocean's 8,20180613.0,액션,범죄,드라마,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1536/153675_P08_114501.jpg,7.63,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153675
20179383,8,5053105,독전,Believer,20180522.0,범죄,액션,드라마,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1581/158178_P57_114234.jpg,7.53,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158178
20184101,10,88662,여중생A,Student A,20180620.0,드라마,액션,드라마,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1684/168405_P17_135233.jpg,6.32,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168405
20185081,7,213596,아이 필 프리티,I Feel PRETTY,20180606.0,코미디,액션,드라마,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168017_P30_153814.jpg,8.59,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168017
20184689,8,23712,아일라,Ayla: The Daughter of War,20180621.0,드라마,전쟁,드라마,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1692/169240_P15_113521.jpg,9.49,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169240
20090834,9,13325055,아바타,Avatar,20091217.0,SF,액션,어드벤처,12세이상관람가,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=62266,9.6,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62266
20184801,10,167760,유전,Hereditary,20180607.0,공포(호러),액션,어드벤처,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1724/172420_P11_102917.jpg,7.17,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172420
20135305,7,173368,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,,20180606.0,애니메이션,액션,어드벤처,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/0682/68291_P22_141316.jpg,8.03,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68291
20176848,8,3777696,데드풀 2,DEADPOOL 2,20180516.0,액션,어드벤처,코미디,청소년관람불가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1492/149236_P30_154337.jpg,8.69,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149236
20184512,10,12415,토니스토리2: 고철왕국의 친구들,Knight Rusty 2: Full Metal Racket,20180613.0,애니메이션,코미디,어드벤처,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174878_P11_143134.jpg,5.8,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174878
20177478,7,11176953,어벤져스: 인피니티 워,Avengers: Infinity War,20180425.0,액션,어드벤처,판타지,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1369/136900_P57_104126.jpg,9.38,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136900
20184261,8,27390,벅스 프렌즈,The Ladybug,20180606.0,애니메이션,어드벤처,판타지,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174804_P11_104502.png,8.06,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174804
20183801,9,309313,트루스 오어 데어,Truth or Dare,20180522.0,공포(호러),스릴러,판타지,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164183_P00_162500.jpg,7.17,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164183
20173202,10,521670,버닝,BURNING,20180517.0,미스터리,스릴러,판타지,청소년관람불가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1892/189276_P07_165646.jpg,3.33,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189276
20180789,5,202950,한 솔로: 스타워즈 스토리,Solo: A Star Wars Story,20180524.0,액션,SF,판타지,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1446/144693_P08_135331.jpg,7.85,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144693
20173865,8,41906,데자뷰,DEJA VU,20180530.0,미스터리,스릴러,판타지,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1671/167100_P27_113622.jpg,4.48,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167100
20176053,9,30268,"스탠바이, 웬디",Please Stand By,20180530.0,드라마,스릴러,판타지,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1473/147388_P08_095317.jpg,8.81,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147388
20182046,10,106529,"안녕, 나의 소녀",Take Me to the Moon,20180516.0,멜로/로맨스,스릴러,판타지,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1798/179841_P12_153806.jpg,7.96,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179841
20184513,10,13114,위 베어 베어스: 베이비 베어스,We Bare Bears,20180524.0,애니메이션,드라마,가족,전체관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174806_P01_095311.jpg,7.95,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174806
20189783,6,1117539,챔피언,Champion,20180501.0,드라마,드라마,가족,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1693/169347_P41_140014.jpg,6.28,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169347
20183321,8,13924,마징가 Z: 인피니티,MAZINGER Z / INFINITY,20180517.0,애니메이션,SF,액션,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1701/170139_P14_105838.jpg,7.12,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170139
20182561,9,97632,당갈,Dangal,20180425.0,액션,드라마,액션,12세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1572/157243_P15_104207.jpg,9.45,https://movie.naver.com/movie/bi/mi/basic.nhn?code=157243
20176067,10,37969,"부르고뉴, 와인에서 찾은 인생",Back to Burgundy,20180503.0,드라마,드라마,액션,15세이상관람가,https://ssl.pstatic.net/imgmovie/mdi/mit110/1646/164684_P13_114338.jpg,8.68,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164684
